Время;Канал 1;Канал 2;Канал 3;Канал 4;Канал 05;Канал 06;Канал 07;Канал 08;Канал 09;Канал 10;Канал 11;Канал 12;Канал 13;Канал 14;Канал 15;Канал 16;Канал 17;Канал 18;Канал 19;Канал 20;Канал 21;Канал 22;Канал 23;Канал 24;Канал 25;Канал 26;Канал 27;Канал 28;Канал 29;Канал 30;Канал 31;Канал 32
13:17:46;26,04560;26,91596;61,77787;61,93507;61,35963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,20893;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,97385;23,09273;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:17:47;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:48;26,04560;26,91596;61,77787;61,93507;61,58270;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,20893;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:49;26,04560;26,91596;61,77787;61,93507;61,58270;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,20893;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:50;26,04560;27,58079;61,77787;61,93507;61,58270;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:51;26,04560;27,58079;61,77787;61,93507;61,58270;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:52;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:53;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;-176203433431723890000000000000000000,00000
13:17:54;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;Нет
13:17:55;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:56;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:57;26,04560;27,58079;61,76270;61,85142;61,48383;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,22920;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;Таймаут;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:58;26,04560;28,64479;61,69930;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:17:59;26,04560;28,64479;61,69930;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:00;26,04560;28,64479;61,69930;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:01;26,04560;28,64479;61,69930;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:18:02;26,04560;28,64479;61,69930;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;Нет
13:18:03;26,04560;30,25904;61,65874;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;Нет;Нет;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:04;26,04560;30,25904;61,65874;61,79314;61,17710;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,44776;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:05;26,04560;30,25904;61,65874;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:06;26,04560;30,25904;61,65874;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,24948;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:07;26,04560;30,25904;61,65874;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:08;26,04560;30,25904;61,65874;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:09;26,04560;32,45691;61,66130;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:10;26,04560;32,45691;61,66130;61,76778;61,17963;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:11;26,04560;32,45691;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:12;26,04560;32,45691;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Нет;Нет;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,07268;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:13;26,04560;32,45691;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет;Нет
13:18:14;26,06570;35,23716;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:15;26,06570;35,23716;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,26975;25,76226;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,42485;84,99424;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:16;26,06570;35,23716;61,66130;61,77282;61,23797;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;Таймаут;25,78232;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:17;26,06570;35,23716;61,65619;61,73226;61,30129;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,29002;25,78232;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,99424;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:18;26,06570;35,23716;61,65619;61,73226;61,30129;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,29002;25,78232;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,97385;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
13:18:19;26,06570;35,23716;61,65619;61,73226;61,30129;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000;60,29002;25,78232;-11235481364762050000000000000000000000,00000;-703515659512261840000000000000000000,00000;77,46815;84,97385;23,09273;-176203433431723890000000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-2750643346170229300000000000000000,00000;-2751910996770457500000000000000000,00000;-2753178647370685700000000000000000,00000;-175635525962821640000000000000000000,00000;-175716655601236250000000000000000000,00000;-175797785239650850000000000000000000,00000;-175878914878065460000000000000000000,00000;-175960044516480070000000000000000000,00000;-176041174154894670000000000000000000,00000;-176122303793309280000000000000000000,00000;-176203433431723890000000000000000000,00000
